model,dataset,model_key,dataset_key,alpha,stc_mean,stc_p05,stc_p50,stc_p95,observed_stc,n,y_defer_rate,error_rate
LLaMA,Pavlick-NLI,llama3_8b,pavlick_nli,1.0,0.8893190556194827,0.8893190556194827,0.8893190556194827,0.8893190556194827,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.0,0.01963532599230602,0.0013795811265230288,0.01731893510984555,0.048630976420219796,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.05,0.08363759532424547,0.04640881241212147,0.08797425667575078,0.11568455285150366,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.1,0.1792796825748565,0.14339484902725652,0.1780327192469476,0.21267058946663872,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.15000000000000002,0.28516072426240807,0.25077224670829884,0.28541011692798984,0.3184892829877946,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.2,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.25,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.30000000000000004,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.35000000000000003,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.4,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.45,0.32351177416964993,0.3235117741696499,0.32351177416964993,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.5,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.55,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.6000000000000001,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.65,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.7000000000000001,0.32351177416965,0.3235117741696499,0.32351177416964993,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.75,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.8,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.8500000000000001,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.9,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,0.9500000000000001,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,PubMedQA,llama3_8b,pubmedqa,1.0,0.32351177416965,0.32351177416965,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
LLaMA,MedQA,llama3_8b,medqa,0.0,0.006244207404256859,0.0007193604699655368,0.005666087843130505,0.01488930565736593,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.05,0.05309833030758254,0.041409919204943926,0.05295405482517164,0.06323997402902594,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.1,0.11126399761464598,0.09907817162206763,0.1111465640824511,0.12258584833464772,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.15000000000000002,0.17544813344669632,0.16345691159318382,0.17552530405356725,0.18654518283363938,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.2,0.24958140588848468,0.237387611191936,0.24996977535567183,0.26036054592755725,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.25,0.33267737326957403,0.3238795046808179,0.3331169102043607,0.34235431572790337,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.30000000000000004,0.4284863593217024,0.41731255873336054,0.4290559119528474,0.43881757431654633,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.35000000000000003,0.5373296286365188,0.5265676842218032,0.5376819292331028,0.5475589281016358,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.4,0.6648716715205325,0.6552098276592001,0.6647617872868351,0.6738943414423472,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.45,0.8168264681259712,0.8097607441370891,0.8172156764041024,0.8229929867826179,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.5,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.55,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.6000000000000001,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.65,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.7000000000000001,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.75,0.9392626687923482,0.939262668792348,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.8,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.8500000000000001,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.9,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,0.9500000000000001,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,MedQA,llama3_8b,medqa,1.0,0.9392626687923508,0.9392626687923508,0.9392626687923508,0.9392626687923508,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
LLaMA,PopQA,llama3_8b,popqa,0.0,0.00647640286241534,0.0005344600210637814,0.005595338235948204,0.015108254461306486,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.05,0.0835586272160816,0.07000651551629644,0.08334883081008268,0.09761130577930273,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.1,0.17462130933568568,0.16064224354649942,0.17490471851571915,0.18757991804481622,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.15000000000000002,0.27906127281674403,0.26462028687048966,0.279572881596285,0.2922250771334966,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.2,0.37869616247268817,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.25,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.30000000000000004,0.37872008662424944,0.37872008662424916,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.35000000000000003,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.4,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.45,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.5,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.55,0.37872008662424944,0.37872008662424916,0.37872008662424944,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.6000000000000001,0.37872008662424944,0.37872008662424916,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.65,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.7000000000000001,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.75,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.8,0.37872008662424944,0.37872008662424916,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.8500000000000001,0.37872008662424944,0.37872008662424905,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.9,0.37872008662424944,0.37872008662424916,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,0.9500000000000001,0.37872008662424944,0.37872008662424905,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,PopQA,llama3_8b,popqa,1.0,0.3787200866242481,0.3787200866242481,0.3787200866242481,0.3787200866242481,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
LLaMA,TruthfulQA,llama3_8b,truthfulqa,0.0,0.020567197779430293,0.0025927720817854054,0.017391517348591214,0.049306547235306405,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
LLaMA,TruthfulQA,llama3_8b,truthfulqa,0.05,0.057756856819193,0.01839006700675576,0.05766591035232424,0.10114470372380224,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
LLaMA,TruthfulQA,llama3_8b,truthfulqa,0.1,0.12484354469748254,0.0808546001504458,0.12433339352192395,0.16940640931702278,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
LLaMA,TruthfulQA,llama3_8b,truthfulqa,0.15000000000000002,0.19298350966926295,0.1475220833200455,0.19679804914105392,0.23158108383823642,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
